t,C,f_share,run
206,0.0,1.0,61
207,0.0,1.0,61
208,0.0,1.0,61
209,0.0,1.0,61
210,0.0,1.0,61
211,0.0,1.0,61
212,0.0,1.0,61
213,0.0,1.0,61
214,0.0,1.0,61
215,0.0,1.0,61
216,0.0,1.0,61
217,0.0,1.0,61
218,0.0,1.0,61
219,0.0,1.0,61
220,0.0,1.0,61
221,0.0,1.0,61
222,0.0,1.0,61
223,0.0,1.0,61
224,0.0,1.0,61
225,0.0,1.0,61
226,0.0,1.0,61
227,0.0,1.0,61
228,0.0,1.0,61
229,0.0,1.0,61
230,0.0,1.0,61
231,0.0,1.0,61
232,0.0,1.0,61
233,0.0,1.0,61
234,0.0,1.0,61
235,0.0,1.0,61
236,0.0,1.0,61
237,0.0,1.0,61
238,0.0,1.0,61
239,0.0,1.0,61
240,0.0,1.0,61
241,0.0,1.0,61
242,0.0,1.0,61
243,0.0,1.0,61
244,0.0,1.0,61
245,0.0,1.0,61
246,0.0,1.0,61
247,0.0,1.0,61
248,0.0,1.0,61
249,0.0,1.0,61
250,0.0,1.0,61
251,0.0,1.0,61
252,0.0,1.0,61
253,0.0,1.0,61
254,0.0,1.0,61
255,0.0,1.0,61
256,0.0,1.0,61
257,0.0,1.0,61
258,0.0,1.0,61
259,0.0,1.0,61
260,0.0,1.0,61
261,0.0,1.0,61
262,0.0,1.0,61
263,0.0,1.0,61
264,0.0,1.0,61
265,0.0,1.0,61
266,0.0,1.0,61
267,0.0,1.0,61
268,0.0,1.0,61
269,0.0,1.0,61
270,0.0,1.0,61
271,0.0,1.0,61
272,0.0,1.0,61
273,0.0,1.0,61
274,0.0,1.0,61
275,0.0,1.0,61
276,0.0,1.0,61
277,0.0,1.0,61
278,0.0,1.0,61
279,0.0,1.0,61
280,0.0,1.0,61
281,0.0,1.0,61
282,0.0,1.0,61
283,0.0,1.0,61
284,0.0,1.0,61
285,0.0,1.0,61
286,0.0,1.0,61
287,0.0,1.0,61
288,0.0,1.0,61
289,0.0,1.0,61
290,0.0,1.0,61
291,0.0,1.0,61
292,0.0,1.0,61
293,0.0,1.0,61
294,0.0,1.0,61
295,0.0,1.0,61
296,0.0,1.0,61
297,0.0,1.0,61
298,0.0,1.0,61
299,0.0,1.0,61
300,0.0,1.0,61
301,0.0,1.0,61
302,0.0,1.0,61
303,0.0,1.0,61
304,0.0,1.0,61
305,0.0,1.0,61
306,0.0,1.0,61
307,0.0,1.0,61
308,0.0,1.0,61
309,0.0,1.0,61
310,0.0,1.0,61
311,0.0,1.0,61
312,0.0,1.0,61
313,0.0,1.0,61
314,0.0,1.0,61
315,0.0,1.0,61
316,0.0,1.0,61
317,0.0,1.0,61
318,0.0,1.0,61
319,0.0,1.0,61
320,0.0,1.0,61
321,0.0,1.0,61
322,0.0,1.0,61
323,0.0,1.0,61
324,0.0,1.0,61
325,0.0,1.0,61
326,0.0,1.0,61
327,0.0,1.0,61
328,0.0,1.0,61
329,0.0,1.0,61
330,0.0,1.0,61
331,0.0,1.0,61
332,0.0,1.0,61
333,0.0,1.0,61
334,0.0,1.0,61
335,0.0,1.0,61
336,0.0,1.0,61
337,0.0,1.0,61
338,0.0,1.0,61
339,0.0,1.0,61
340,0.0,1.0,61
341,0.0,1.0,61
342,0.0,1.0,61
343,0.0,1.0,61
344,0.0,1.0,61
345,0.0,1.0,61
346,0.0,1.0,61
347,0.0,1.0,61
348,0.0,1.0,61
349,0.0,1.0,61
350,0.0,1.0,61
351,0.0,1.0,61
352,0.0,1.0,61
353,0.0,1.0,61
354,0.0,1.0,61
355,0.0,1.0,61
356,0.0,1.0,61
357,0.0,1.0,61
358,0.0,1.0,61
359,0.0,1.0,61
360,0.0,1.0,61
361,0.0,1.0,61
362,0.0,1.0,61
363,0.0,1.0,61
364,0.0,1.0,61
0,0.56,1.0,62
1,0.52,1.0,62
2,0.54,1.0,62
3,0.52,1.0,62
4,0.2,1.0,62
5,0.0,1.0,62
6,0.0,1.0,62
7,0.0,1.0,62
8,0.0,1.0,62
9,0.0,1.0,62
10,0.0,1.0,62
11,0.0,1.0,62
12,0.0,1.0,62
13,0.0,1.0,62
14,0.0,1.0,62
15,0.0,1.0,62
16,0.0,1.0,62
17,0.0,1.0,62
18,0.0,1.0,62
19,0.0,1.0,62
20,0.0,1.0,62
21,0.0,1.0,62
22,0.0,1.0,62
23,0.0,1.0,62
24,0.0,1.0,62
25,0.0,1.0,62
26,0.0,1.0,62
27,0.0,1.0,62
28,0.0,1.0,62
29,0.0,1.0,62
30,0.0,1.0,62
31,0.0,1.0,62
32,0.0,1.0,62
33,0.0,1.0,62
34,0.0,1.0,62
35,0.0,1.0,62
36,0.0,1.0,62
37,0.0,1.0,62
38,0.0,1.0,62
39,0.0,1.0,62
40,0.0,1.0,62
41,0.0,1.0,62
42,0.0,1.0,62
43,0.0,1.0,62
44,0.0,1.0,62
45,0.0,1.0,62
46,0.0,1.0,62
47,0.0,1.0,62
48,0.0,1.0,62
49,0.0,1.0,62
50,0.0,1.0,62
51,0.0,1.0,62
52,0.0,1.0,62
53,0.0,1.0,62
54,0.0,1.0,62
55,0.0,1.0,62
56,0.0,1.0,62
57,0.0,1.0,62
58,0.0,1.0,62
59,0.0,1.0,62
60,0.0,1.0,62
61,0.0,1.0,62
62,0.0,1.0,62
63,0.0,1.0,62
64,0.0,1.0,62
65,0.0,1.0,62
66,0.0,1.0,62
67,0.0,1.0,62
68,0.0,1.0,62
69,0.0,1.0,62
70,0.0,1.0,62
71,0.0,1.0,62
72,0.0,1.0,62
73,0.0,1.0,62
74,0.0,1.0,62
75,0.0,1.0,62
76,0.0,1.0,62
77,0.0,1.0,62
78,0.0,1.0,62
79,0.0,1.0,62
80,0.0,1.0,62
81,0.0,1.0,62
82,0.0,1.0,62
83,0.0,1.0,62
84,0.0,1.0,62
85,0.0,1.0,62
86,0.0,1.0,62
87,0.0,1.0,62
88,0.0,1.0,62
89,0.0,1.0,62
90,0.0,1.0,62
91,0.0,1.0,62
92,0.0,1.0,62
93,0.0,1.0,62
94,0.0,1.0,62
95,0.0,1.0,62
96,0.0,1.0,62
97,0.0,1.0,62
98,0.0,1.0,62
99,0.0,1.0,62
100,0.0,1.0,62
101,0.0,1.0,62
102,0.0,1.0,62
103,0.0,1.0,62
104,0.0,1.0,62
105,0.0,1.0,62
106,0.0,1.0,62
107,0.0,1.0,62
108,0.0,1.0,62
109,0.0,1.0,62
110,0.0,1.0,62
111,0.0,1.0,62
112,0.0,1.0,62
113,0.0,1.0,62
114,0.0,1.0,62
115,0.0,1.0,62
116,0.0,1.0,62
117,0.0,1.0,62
118,0.0,1.0,62
119,0.0,1.0,62
120,0.0,1.0,62
121,0.0,1.0,62
122,0.0,1.0,62
123,0.0,1.0,62
124,0.0,1.0,62
125,0.0,1.0,62
126,0.0,1.0,62
127,0.0,1.0,62
128,0.0,1.0,62
129,0.0,1.0,62
130,0.0,1.0,62
131,0.0,1.0,62
132,0.0,1.0,62
133,0.0,1.0,62
134,0.0,1.0,62
135,0.0,1.0,62
136,0.0,1.0,62
137,0.0,1.0,62
138,0.0,1.0,62
139,0.0,1.0,62
140,0.0,1.0,62
141,0.0,1.0,62
142,0.0,1.0,62
143,0.0,1.0,62
144,0.0,1.0,62
145,0.0,1.0,62
146,0.0,1.0,62
147,0.0,1.0,62
148,0.0,1.0,62
149,0.0,1.0,62
150,0.0,1.0,62
151,0.0,1.0,62
152,0.0,1.0,62
153,0.0,1.0,62
154,0.0,1.0,62
155,0.0,1.0,62
156,0.0,1.0,62
157,0.0,1.0,62
158,0.0,1.0,62
159,0.0,1.0,62
160,0.0,1.0,62
161,0.0,1.0,62
162,0.0,1.0,62
163,0.0,1.0,62
164,0.0,1.0,62
165,0.0,1.0,62
166,0.0,1.0,62
167,0.0,1.0,62
168,0.0,1.0,62
169,0.0,1.0,62
170,0.0,1.0,62
171,0.0,1.0,62
172,0.0,1.0,62
173,0.0,1.0,62
174,0.0,1.0,62
175,0.0,1.0,62
176,0.0,1.0,62
177,0.0,1.0,62
178,0.0,1.0,62
179,0.0,1.0,62
180,0.0,1.0,62
181,0.0,1.0,62
182,0.0,1.0,62
183,0.0,1.0,62
184,0.0,1.0,62
185,0.0,1.0,62
186,0.0,1.0,62
187,0.0,1.0,62
188,0.0,1.0,62
189,0.0,1.0,62
190,0.0,1.0,62
191,0.0,1.0,62
192,0.0,1.0,62
193,0.0,1.0,62
194,0.0,1.0,62
195,0.0,1.0,62
196,0.0,1.0,62
197,0.0,1.0,62
198,0.0,1.0,62
199,0.0,1.0,62
200,0.0,1.0,62
201,0.0,1.0,62
202,0.0,1.0,62
203,0.0,1.0,62
204,0.0,1.0,62
205,0.0,1.0,62
206,0.0,1.0,62
207,0.0,1.0,62
208,0.0,1.0,62
209,0.0,1.0,62
210,0.0,1.0,62
211,0.0,1.0,62
212,0.0,1.0,62
213,0.0,1.0,62
214,0.0,1.0,62
215,0.0,1.0,62
216,0.0,1.0,62
217,0.0,1.0,62
218,0.0,1.0,62
219,0.0,1.0,62
220,0.0,1.0,62
221,0.0,1.0,62
222,0.0,1.0,62
223,0.0,1.0,62
224,0.0,1.0,62
225,0.0,1.0,62
226,0.0,1.0,62
227,0.0,1.0,62
228,0.0,1.0,62
229,0.0,1.0,62
230,0.0,1.0,62
231,0.0,1.0,62
232,0.0,1.0,62
233,0.0,1.0,62
234,0.0,1.0,62
235,0.0,1.0,62
236,0.0,1.0,62
237,0.0,1.0,62
238,0.0,1.0,62
239,0.0,1.0,62
240,0.0,1.0,62
241,0.0,1.0,62
242,0.0,1.0,62
243,0.0,1.0,62
244,0.0,1.0,62
245,0.0,1.0,62
246,0.0,1.0,62
247,0.0,1.0,62
248,0.0,1.0,62
249,0.0,1.0,62
250,0.0,1.0,62
251,0.0,1.0,62
252,0.0,1.0,62
253,0.0,1.0,62
254,0.0,1.0,62
255,0.0,1.0,62
256,0.0,1.0,62
257,0.0,1.0,62
258,0.0,1.0,62
259,0.0,1.0,62
260,0.0,1.0,62
261,0.0,1.0,62
262,0.0,1.0,62
263,0.0,1.0,62
264,0.0,1.0,62
265,0.0,1.0,62
266,0.0,1.0,62
267,0.0,1.0,62
268,0.0,1.0,62
269,0.0,1.0,62
270,0.0,1.0,62
271,0.0,1.0,62
272,0.0,1.0,62
273,0.0,1.0,62
274,0.0,1.0,62
275,0.0,1.0,62
276,0.0,1.0,62
277,0.0,1.0,62
278,0.0,1.0,62
279,0.0,1.0,62
280,0.0,1.0,62
281,0.0,1.0,62
282,0.0,1.0,62
283,0.0,1.0,62
284,0.0,1.0,62
285,0.0,1.0,62
286,0.0,1.0,62
287,0.0,1.0,62
288,0.0,1.0,62
289,0.0,1.0,62
290,0.0,1.0,62
291,0.0,1.0,62
292,0.0,1.0,62
293,0.0,1.0,62
294,0.0,1.0,62
295,0.0,1.0,62
296,0.0,1.0,62
297,0.0,1.0,62
298,0.0,1.0,62
299,0.0,1.0,62
300,0.0,1.0,62
301,0.0,1.0,62
302,0.0,1.0,62
303,0.0,1.0,62
304,0.0,1.0,62
305,0.0,1.0,62
306,0.0,1.0,62
307,0.0,1.0,62
308,0.0,1.0,62
309,0.0,1.0,62
310,0.0,1.0,62
311,0.0,1.0,62
312,0.0,1.0,62
313,0.0,1.0,62
314,0.0,1.0,62
315,0.0,1.0,62
316,0.0,1.0,62
317,0.0,1.0,62
318,0.0,1.0,62
319,0.0,1.0,62
320,0.0,1.0,62
321,0.0,1.0,62
322,0.0,1.0,62
323,0.0,1.0,62
324,0.0,1.0,62
325,0.0,1.0,62
326,0.0,1.0,62
327,0.0,1.0,62
328,0.0,1.0,62
329,0.0,1.0,62
330,0.0,1.0,62
331,0.0,1.0,62
332,0.0,1.0,62
333,0.0,1.0,62
334,0.0,1.0,62
335,0.0,1.0,62
336,0.0,1.0,62
337,0.0,1.0,62
338,0.0,1.0,62
339,0.0,1.0,62
340,0.0,1.0,62
341,0.0,1.0,62
342,0.0,1.0,62
343,0.0,1.0,62
344,0.0,1.0,62
345,0.0,1.0,62
346,0.0,1.0,62
347,0.0,1.0,62
348,0.0,1.0,62
349,0.0,1.0,62
350,0.0,1.0,62
351,0.0,1.0,62
352,0.0,1.0,62
353,0.0,1.0,62
354,0.0,1.0,62
355,0.0,1.0,62
356,0.0,1.0,62
357,0.0,1.0,62
358,0.0,1.0,62
359,0.0,1.0,62
360,0.0,1.0,62
361,0.0,1.0,62
362,0.0,1.0,62
363,0.0,1.0,62
364,0.0,1.0,62
0,0.3,1.0,63
1,0.36,1.0,63
2,0.4,1.0,63
3,0.4,1.0,63
4,0.4,1.0,63
5,0.4,1.0,63
6,0.4,1.0,63
7,0.32,1.0,63
8,0.4,1.0,63
9,0.4,1.0,63
10,0.3,1.0,63
11,0.4,1.0,63
12,0.4,1.0,63
13,0.3,1.0,63
14,0.4,1.0,63
15,0.4,1.0,63
16,0.4,1.0,63
17,0.2,1.0,63
18,0.18,1.0,63
19,0.18,1.0,63
20,0.22,1.0,63
21,0.28,1.0,63
22,0.36,1.0,63
23,0.12,1.0,63
24,0.16,1.0,63
25,0.0,1.0,63
26,0.0,1.0,63
27,0.0,1.0,63
28,0.0,1.0,63
29,0.0,1.0,63
30,0.0,1.0,63
31,0.0,1.0,63
32,0.0,1.0,63
33,0.0,1.0,63
34,0.0,1.0,63
35,0.0,1.0,63
36,0.0,1.0,63
37,0.0,1.0,63
38,0.0,1.0,63
39,0.0,1.0,63
40,0.0,1.0,63
41,0.0,1.0,63
42,0.0,1.0,63
43,0.0,1.0,63
44,0.0,1.0,63
45,0.0,1.0,63
46,0.0,1.0,63
47,0.0,1.0,63
48,0.0,1.0,63
49,0.0,1.0,63
50,0.0,1.0,63
51,0.0,1.0,63
52,0.0,1.0,63
53,0.0,1.0,63
54,0.0,1.0,63
55,0.0,1.0,63
56,0.0,1.0,63
57,0.0,1.0,63
58,0.0,1.0,63
59,0.0,1.0,63
60,0.0,1.0,63
61,0.0,1.0,63
62,0.0,1.0,63
63,0.0,1.0,63
64,0.0,1.0,63
65,0.0,1.0,63
66,0.0,1.0,63
67,0.0,1.0,63
68,0.0,1.0,63
69,0.0,1.0,63
70,0.0,1.0,63
71,0.0,1.0,63
72,0.0,1.0,63
73,0.0,1.0,63
74,0.0,1.0,63
75,0.0,1.0,63
76,0.0,1.0,63
77,0.0,1.0,63
78,0.0,1.0,63
79,0.0,1.0,63
80,0.0,1.0,63
81,0.0,1.0,63
82,0.0,1.0,63
83,0.0,1.0,63
84,0.0,1.0,63
85,0.0,1.0,63
86,0.0,1.0,63
87,0.0,1.0,63
88,0.0,1.0,63
89,0.0,1.0,63
90,0.0,1.0,63
91,0.0,1.0,63
92,0.0,1.0,63
93,0.0,1.0,63
94,0.0,1.0,63
95,0.0,1.0,63
96,0.0,1.0,63
97,0.0,1.0,63
98,0.0,1.0,63
99,0.0,1.0,63
100,0.0,1.0,63
101,0.0,1.0,63
102,0.0,1.0,63
103,0.0,1.0,63
104,0.0,1.0,63
105,0.0,1.0,63
106,0.0,1.0,63
107,0.0,1.0,63
108,0.0,1.0,63
109,0.0,1.0,63
110,0.0,1.0,63
111,0.0,1.0,63
112,0.0,1.0,63
113,0.0,1.0,63
114,0.0,1.0,63
115,0.0,1.0,63
116,0.0,1.0,63
117,0.0,1.0,63
118,0.0,1.0,63
119,0.0,1.0,63
120,0.0,1.0,63
121,0.0,1.0,63
122,0.0,1.0,63
123,0.0,1.0,63
124,0.0,1.0,63
125,0.0,1.0,63
126,0.0,1.0,63
127,0.0,1.0,63
128,0.0,1.0,63
129,0.0,1.0,63
130,0.0,1.0,63
131,0.0,1.0,63
132,0.0,1.0,63
133,0.0,1.0,63
134,0.0,1.0,63
135,0.0,1.0,63
136,0.0,1.0,63
137,0.0,1.0,63
138,0.0,1.0,63
139,0.0,1.0,63
140,0.0,1.0,63
141,0.0,1.0,63
142,0.0,1.0,63
143,0.0,1.0,63
144,0.0,1.0,63
145,0.0,1.0,63
146,0.0,1.0,63
147,0.0,1.0,63
148,0.0,1.0,63
149,0.0,1.0,63
150,0.0,1.0,63
151,0.0,1.0,63
152,0.0,1.0,63
153,0.0,1.0,63
154,0.0,1.0,63
155,0.0,1.0,63
156,0.0,1.0,63
157,0.0,1.0,63
158,0.0,1.0,63
159,0.0,1.0,63
160,0.0,1.0,63
161,0.0,1.0,63
162,0.0,1.0,63
163,0.0,1.0,63
164,0.0,1.0,63
165,0.0,1.0,63
166,0.0,1.0,63
167,0.0,1.0,63
168,0.0,1.0,63
169,0.0,1.0,63
170,0.0,1.0,63
171,0.0,1.0,63
172,0.0,1.0,63
173,0.0,1.0,63
174,0.0,1.0,63
175,0.0,1.0,63
176,0.0,1.0,63
177,0.0,1.0,63
178,0.0,1.0,63
179,0.0,1.0,63
180,0.0,1.0,63
181,0.0,1.0,63
182,0.0,1.0,63
183,0.0,1.0,63
184,0.0,1.0,63
185,0.0,1.0,63
186,0.0,1.0,63
187,0.0,1.0,63
188,0.0,1.0,63
189,0.0,1.0,63
190,0.0,1.0,63
191,0.0,1.0,63
192,0.0,1.0,63
193,0.0,1.0,63
194,0.0,1.0,63
195,0.0,1.0,63
196,0.0,1.0,63
197,0.0,1.0,63
198,0.0,1.0,63
199,0.0,1.0,63
200,0.0,1.0,63
201,0.0,1.0,63
202,0.0,1.0,63
203,0.0,1.0,63
204,0.0,1.0,63
205,0.0,1.0,63
206,0.0,1.0,63
207,0.0,1.0,63
208,0.0,1.0,63
209,0.0,1.0,63
210,0.0,1.0,63
211,0.0,1.0,63
212,0.0,1.0,63
213,0.0,1.0,63
214,0.0,1.0,63
215,0.0,1.0,63
216,0.0,1.0,63
217,0.0,1.0,63
218,0.0,1.0,63
219,0.0,1.0,63
220,0.0,1.0,63
221,0.0,1.0,63
222,0.0,1.0,63
223,0.0,1.0,63
224,0.0,1.0,63
225,0.0,1.0,63
226,0.0,1.0,63
227,0.0,1.0,63
228,0.0,1.0,63
229,0.0,1.0,63
230,0.0,1.0,63
231,0.0,1.0,63
232,0.0,1.0,63
233,0.0,1.0,63
234,0.0,1.0,63
235,0.0,1.0,63
236,0.0,1.0,63
237,0.0,1.0,63
238,0.0,1.0,63
239,0.0,1.0,63
240,0.0,1.0,63
241,0.0,1.0,63
242,0.0,1.0,63
243,0.0,1.0,63
244,0.0,1.0,63
245,0.0,1.0,63
246,0.0,1.0,63
247,0.0,1.0,63
248,0.0,1.0,63
249,0.0,1.0,63
250,0.0,1.0,63
251,0.0,1.0,63
252,0.0,1.0,63
253,0.0,1.0,63
254,0.0,1.0,63
255,0.0,1.0,63
256,0.0,1.0,63
257,0.0,1.0,63
258,0.0,1.0,63
259,0.0,1.0,63
260,0.0,1.0,63
261,0.0,1.0,63
262,0.0,1.0,63
263,0.0,1.0,63
264,0.0,1.0,63
265,0.0,1.0,63
266,0.0,1.0,63
267,0.0,1.0,63
268,0.0,1.0,63
269,0.0,1.0,63
270,0.0,1.0,63
271,0.0,1.0,63
272,0.0,1.0,63
273,0.0,1.0,63
274,0.0,1.0,63
275,0.0,1.0,63
276,0.0,1.0,63
277,0.0,1.0,63
278,0.0,1.0,63
279,0.0,1.0,63
280,0.0,1.0,63
281,0.0,1.0,63
282,0.0,1.0,63
283,0.0,1.0,63
284,0.0,1.0,63
285,0.0,1.0,63
286,0.0,1.0,63
287,0.0,1.0,63
288,0.0,1.0,63
289,0.0,1.0,63
290,0.0,1.0,63
291,0.0,1.0,63
292,0.0,1.0,63
293,0.0,1.0,63
294,0.0,1.0,63
295,0.0,1.0,63
296,0.0,1.0,63
297,0.0,1.0,63
298,0.0,1.0,63
299,0.0,1.0,63
300,0.0,1.0,63
301,0.0,1.0,63
302,0.0,1.0,63
303,0.0,1.0,63
304,0.0,1.0,63
305,0.0,1.0,63
306,0.0,1.0,63
307,0.0,1.0,63
308,0.0,1.0,63
309,0.0,1.0,63
310,0.0,1.0,63
311,0.0,1.0,63
312,0.0,1.0,63
313,0.0,1.0,63
314,0.0,1.0,63
315,0.0,1.0,63
316,0.0,1.0,63
317,0.0,1.0,63
318,0.0,1.0,63
319,0.0,1.0,63
320,0.0,1.0,63
321,0.0,1.0,63
322,0.0,1.0,63
323,0.0,1.0,63
324,0.0,1.0,63
325,0.0,1.0,63
326,0.0,1.0,63
327,0.0,1.0,63
328,0.0,1.0,63
329,0.0,1.0,63
330,0.0,1.0,63
331,0.0,1.0,63
332,0.0,1.0,63
333,0.0,1.0,63
334,0.0,1.0,63
335,0.0,1.0,63
336,0.0,1.0,63
337,0.0,1.0,63
338,0.0,1.0,63
339,0.0,1.0,63
340,0.0,1.0,63
341,0.0,1.0,63
342,0.0,1.0,63
343,0.0,1.0,63
344,0.0,1.0,63
345,0.0,1.0,63
346,0.0,1.0,63
347,0.0,1.0,63
348,0.0,1.0,63
349,0.0,1.0,63
350,0.0,1.0,63
351,0.0,1.0,63
352,0.0,1.0,63
353,0.0,1.0,63
354,0.0,1.0,63
355,0.0,1.0,63
356,0.0,1.0,63
357,0.0,1.0,63
358,0.0,1.0,63
359,0.0,1.0,63
360,0.0,1.0,63
361,0.0,1.0,63
362,0.0,1.0,63
363,0.0,1.0,63
364,0.0,1.0,63
0,0.54,1.0,64
1,0.3,1.0,64
2,0.54,1.0,64
3,0.44,1.0,64
4,0.5,1.0,64
5,0.54,1.0,64
6,0.54,1.0,64
7,0.54,1.0,64
8,0.54,1.0,64
9,0.4,1.0,64
10,0.34,1.0,64
11,0.0,1.0,64
12,0.0,1.0,64
13,0.0,1.0,64
14,0.0,1.0,64
15,0.0,1.0,64
16,0.0,1.0,64
17,0.0,1.0,64
18,0.0,1.0,64
19,0.0,1.0,64
20,0.0,1.0,64
21,0.0,1.0,64
22,0.0,1.0,64
23,0.0,1.0,64
24,0.0,1.0,64
25,0.0,1.0,64
26,0.0,1.0,64
27,0.0,1.0,64
28,0.0,1.0,64
29,0.0,1.0,64
30,0.0,1.0,64
31,0.0,1.0,64
32,0.0,1.0,64
33,0.0,1.0,64
34,0.0,1.0,64
35,0.0,1.0,64
36,0.0,1.0,64
37,0.0,1.0,64
38,0.0,1.0,64
39,0.0,1.0,64
40,0.0,1.0,64
41,0.0,1.0,64
42,0.0,1.0,64
43,0.0,1.0,64
44,0.0,1.0,64
45,0.0,1.0,64
46,0.0,1.0,64
47,0.0,1.0,64
48,0.0,1.0,64
49,0.0,1.0,64
50,0.0,1.0,64
51,0.0,1.0,64
52,0.0,1.0,64
53,0.0,1.0,64
54,0.0,1.0,64
55,0.0,1.0,64
56,0.0,1.0,64
57,0.0,1.0,64
58,0.0,1.0,64
59,0.0,1.0,64
60,0.0,1.0,64
61,0.0,1.0,64
62,0.0,1.0,64
63,0.0,1.0,64
64,0.0,1.0,64
65,0.0,1.0,64
66,0.0,1.0,64
67,0.0,1.0,64
68,0.0,1.0,64
69,0.0,1.0,64
70,0.0,1.0,64
71,0.0,1.0,64
72,0.0,1.0,64
73,0.0,1.0,64
74,0.0,1.0,64
75,0.0,1.0,64
76,0.0,1.0,64
77,0.0,1.0,64
78,0.0,1.0,64
79,0.0,1.0,64
80,0.0,1.0,64
81,0.0,1.0,64
82,0.0,1.0,64
83,0.0,1.0,64
84,0.0,1.0,64
85,0.0,1.0,64
86,0.0,1.0,64
87,0.0,1.0,64
88,0.0,1.0,64
89,0.0,1.0,64
90,0.0,1.0,64
91,0.0,1.0,64
92,0.0,1.0,64
93,0.0,1.0,64
94,0.0,1.0,64
95,0.0,1.0,64
96,0.0,1.0,64
97,0.0,1.0,64
98,0.0,1.0,64
99,0.0,1.0,64
100,0.0,1.0,64
101,0.0,1.0,64
102,0.0,1.0,64
103,0.0,1.0,64
104,0.0,1.0,64
105,0.0,1.0,64
106,0.0,1.0,64
107,0.0,1.0,64
108,0.0,1.0,64
109,0.0,1.0,64
110,0.0,1.0,64
111,0.0,1.0,64
112,0.0,1.0,64
113,0.0,1.0,64
114,0.0,1.0,64
115,0.0,1.0,64
116,0.0,1.0,64
117,0.0,1.0,64
118,0.0,1.0,64
119,0.0,1.0,64
120,0.0,1.0,64
121,0.0,1.0,64
122,0.0,1.0,64
123,0.0,1.0,64
124,0.0,1.0,64
125,0.0,1.0,64
126,0.0,1.0,64
127,0.0,1.0,64
128,0.0,1.0,64
129,0.0,1.0,64
130,0.0,1.0,64
131,0.0,1.0,64
132,0.0,1.0,64
133,0.0,1.0,64
134,0.0,1.0,64
135,0.0,1.0,64
136,0.0,1.0,64
137,0.0,1.0,64
138,0.0,1.0,64
139,0.0,1.0,64
140,0.0,1.0,64
141,0.0,1.0,64
142,0.0,1.0,64
143,0.0,1.0,64
144,0.0,1.0,64
145,0.0,1.0,64
146,0.0,1.0,64
147,0.0,1.0,64
148,0.0,1.0,64
149,0.0,1.0,64
150,0.0,1.0,64
151,0.0,1.0,64
152,0.0,1.0,64
153,0.0,1.0,64
154,0.0,1.0,64
155,0.0,1.0,64
156,0.0,1.0,64
157,0.0,1.0,64
158,0.0,1.0,64
159,0.0,1.0,64
160,0.0,1.0,64
161,0.0,1.0,64
162,0.0,1.0,64
163,0.0,1.0,64
164,0.0,1.0,64
165,0.0,1.0,64
166,0.0,1.0,64
167,0.0,1.0,64
168,0.0,1.0,64
169,0.0,1.0,64
170,0.0,1.0,64
171,0.0,1.0,64
172,0.0,1.0,64
173,0.0,1.0,64
174,0.0,1.0,64
175,0.0,1.0,64
176,0.0,1.0,64
177,0.0,1.0,64
178,0.0,1.0,64
179,0.0,1.0,64
180,0.0,1.0,64
181,0.0,1.0,64
182,0.0,1.0,64
183,0.0,1.0,64
184,0.0,1.0,64
185,0.0,1.0,64
186,0.0,1.0,64
187,0.0,1.0,64
188,0.0,1.0,64
189,0.0,1.0,64
190,0.0,1.0,64
191,0.0,1.0,64
192,0.0,1.0,64
193,0.0,1.0,64
194,0.0,1.0,64
195,0.0,1.0,64
196,0.0,1.0,64
197,0.0,1.0,64
198,0.0,1.0,64
199,0.0,1.0,64
200,0.0,1.0,64
201,0.0,1.0,64
202,0.0,1.0,64
203,0.0,1.0,64
204,0.0,1.0,64
205,0.0,1.0,64
206,0.0,1.0,64
207,0.0,1.0,64
208,0.0,1.0,64
209,0.0,1.0,64
210,0.0,1.0,64
211,0.0,1.0,64
212,0.0,1.0,64
213,0.0,1.0,64
214,0.0,1.0,64
215,0.0,1.0,64
216,0.0,1.0,64
217,0.0,1.0,64
218,0.0,1.0,64
219,0.0,1.0,64
220,0.0,1.0,64
221,0.0,1.0,64
222,0.0,1.0,64
223,0.0,1.0,64
224,0.0,1.0,64
225,0.0,1.0,64
226,0.0,1.0,64
227,0.0,1.0,64
228,0.0,1.0,64
229,0.0,1.0,64
230,0.0,1.0,64
231,0.0,1.0,64
232,0.0,1.0,64
233,0.0,1.0,64
234,0.0,1.0,64
235,0.0,1.0,64
236,0.0,1.0,64
237,0.0,1.0,64
238,0.0,1.0,64
239,0.0,1.0,64
240,0.0,1.0,64
241,0.0,1.0,64
242,0.0,1.0,64
243,0.0,1.0,64
244,0.0,1.0,64
245,0.0,1.0,64
246,0.0,1.0,64
247,0.0,1.0,64
248,0.0,1.0,64
249,0.0,1.0,64
250,0.0,1.0,64
251,0.0,1.0,64
252,0.0,1.0,64
253,0.0,1.0,64
254,0.0,1.0,64
255,0.0,1.0,64
256,0.0,1.0,64
257,0.0,1.0,64
258,0.0,1.0,64
259,0.0,1.0,64
260,0.0,1.0,64
261,0.0,1.0,64
262,0.0,1.0,64
263,0.0,1.0,64
264,0.0,1.0,64
265,0.0,1.0,64
266,0.0,1.0,64
267,0.0,1.0,64
268,0.0,1.0,64
269,0.0,1.0,64
270,0.0,1.0,64
271,0.0,1.0,64
272,0.0,1.0,64
273,0.0,1.0,64
274,0.0,1.0,64
275,0.0,1.0,64
